"","id_A","id_B","protein_A","protein_B","complex"
"360",17830,17827,"cdc37_human","hs90a_human","cdc37-hsp90aa1_human"
"361",17831,17825,"cdc37_human","cdc37_human","cdc37-hsp90aa1_human"
"362",17808,17805,"cdc37_human","hs90b_human","cdc37-hsp90ab1_human"
"363",17811,17806,"hs90b_human","hs90b_human","cdc37-hsp90ab1_human"
"364",17814,17812,"cdc37_human","hs90b_human","cdc37-hsp90ab1_human"
"365",17815,17809,"cdc37_human","cdc37_human","cdc37-hsp90ab1_human"
"366",10184,10182,"ccnq_human","q15131-1","cdk10-cyclinm_human"
"367",17286,17284,"q15078-pro_0000004795","cdk5_human","cdk5-p25_human"
"368",16556,16554,"cdk5_human","cd5r1_human","cdk5-p35_human"
"369",17278,17276,"cdk5_human","cd5r2_human","cdk5-p39_human"
"370",9298,9296,"cebpa_human","cebpa_human","cebpa_human-1"
"371",15053,15051,"cebpb_human","cebpb_human","cebpb_human-1"
"372",10694,10692,"cecr2_human","smca1_human","cecr2-smarca1_human"
"373",13685,13683,"cenpj_human","stil_human","cenpj-stil_human"
"374",16476,16474,"calrl_human","o60894-pro_0000030168","cgrp-receptor_human"
"375",9283,9281,"ddit3_human","cebpa_human","chop-cebpa_human"
"376",9291,9289,"ddit3_human","cebpb_human","chop-cebpb_human"
"377",12071,12069,"chrc1_human","dpoe3_human","chrac_human"
"378",12073,12067,"smca5_human","baz1a_human","chrac_human"
"379",9921,9917,"p02708-pro_0000000305","p11230-pro_0000000315","chrna1-chrne_human"
"380",9923,9920,"q04844-pro_0000000329","p02708-pro_0000000305","chrna1-chrne_human"
"381",9924,9914,"q04844-pro_0000000329","p02708-pro_0000000305","chrna1-chrne_human"
"382",9926,9915,"achd_human","p02708-pro_0000000305","chrna1-chrne_human"
"383",9927,9918,"achd_human","p11230-pro_0000000315","chrna1-chrne_human"
"384",16435,16431,"p02708-pro_0000000305","p11230-pro_0000000315","chrna1-chrng_human"
"385",16437,16434,"p07510-pro_0000000334","p02708-pro_0000000305","chrna1-chrng_human"
"386",16438,16428,"p07510-pro_0000000334","p02708-pro_0000000305","chrna1-chrng_human"
"387",16440,16429,"achd_human","p02708-pro_0000000305","chrna1-chrng_human"
"388",16441,16432,"achd_human","p11230-pro_0000000315","chrna1-chrng_human"
"389",16378,16376,"p17787-pro_0000000379","q15822-pro_0000000340","chrna2-chrnb2_human"
"390",16484,16482,"q15822-pro_0000000340","p30926-pro_0000000389","chrna2-chrnb4_human"
"391",9814,9812,"p32297-pro_0000000346","p17787-pro_0000000379","chrna3-chrna5-chrnb2_human"
"392",9814,9812,"p32297-pro_0000000346","p17787-pro_0000000379","chrna3-chrna5-chrnb2_human"
"393",9814,9812,"p32297-pro_0000000346","p17787-pro_0000000379","chrna3-chrna5-chrnb2_human"
"394",9814,9812,"p32297-pro_0000000346","p17787-pro_0000000379","chrna3-chrna5-chrnb2_human"
"395",16510,16508,"p32297-pro_0000000346","p17787-pro_0000000379","chrna3-chrnb2_human"
"396",16548,16546,"p32297-pro_0000000346","p30926-pro_0000000389","chrna3-chrnb4_human"
"397",16548,16546,"p32297-pro_0000000346","p30926-pro_0000000389","chrna3-chrnb4_human"
"398",16576,16574,"p30926-pro_0000000389","p43681-pro_0000000351","chrna4-chrnb4_human"
"399",9898,9896,"p17787-pro_0000000379","p36544-pro_0000000366","chrna7-beta2_human"
"400",9898,9896,"p17787-pro_0000000379","p36544-pro_0000000366","chrna7-beta2_human"
"401",16386,16384,"q9ugm1-pro_0000000371","q9gzz6-pro_0000000376","chrna9-chrna10_human"
"402",16386,16384,"q9ugm1-pro_0000000371","q9gzz6-pro_0000000376","chrna9-chrna10_human"
"403",17695,17693,"cdk8_human","ccnc_human","ckm_human-1"
"404",17741,17737,"cdk19_human","ccnc_human","ckm_human-2"
"405",17675,17673,"clock_human","bmal1_human","clock-bmal1_human"
"406",17683,17681,"bmal2_human","clock_human","clock-bmal2_human"
"407",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"408",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"409",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"410",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"411",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"412",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"413",11054,11052,"bin1_human","myc_human","cmyc_bin1_human"
"414",15179,15177,"co4a2_human","co4a1_human","collagen_iv_human-1"
"415",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"416",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"417",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"418",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"419",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"420",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"421",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"422",15187,15185,"co4a6_human","co4a5_human","collagen_iv_human-2"
"423",15233,15231,"co8a2_human","co8a1_human","collagen_viii_human-1"
"424",15233,15231,"co8a2_human","co8a1_human","collagen_viii_human-1"
"425",15233,15231,"co8a2_human","co8a1_human","collagen_viii_human-1"
"426",15233,15231,"co8a2_human","co8a1_human","collagen_viii_human-1"
"427",15233,15231,"co8a2_human","co8a1_human","collagen_viii_human-1"
"428",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"429",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"430",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"431",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"432",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"433",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"434",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"435",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"436",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"437",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"438",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"439",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"440",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"441",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"442",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"443",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"444",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"445",15269,15267,"co5a2_human","coba1_human","collagen_xi_human-2"
"446",12821,12817,"cnd3_human","cnd2_human","condensin-i_human"
"447",12824,12819,"cnd1_human","cnd2_human","condensin-i_human"
"448",12825,12822,"cnd1_human","cnd3_human","condensin-i_human"
"449",12828,12818,"smc4_human","cnd2_human","condensin-i_human"
"450",12830,12827,"smc2_human","smc4_human","condensin-i_human"
"451",12831,12816,"smc2_human","cnd2_human","condensin-i_human"
"452",12845,12841,"cndg2_human","cndh2_human","condensin-ii_human"
"453",12847,12843,"cndd3_human","cndh2_human","condensin-ii_human"
"454",12850,12842,"smc4_human","cndh2_human","condensin-ii_human"
"455",12852,12849,"smc2_human","smc4_human","condensin-ii_human"
"456",12853,12840,"smc2_human","cndh2_human","condensin-ii_human"
"457",15716,15707,"csn5_human","zinc(2+)","cop9_human-1"
"458",15732,15729,"csn5_human","zinc(2+)","cop9_human-2"
"459",15130,15122,"coq6_human","fad(3-)","coq-synthome_human"
"460",15136,15127,"coq3_human","coq6_human","coq-synthome_human"
"461",15138,15134,"coq3_human","coq4_human","coq-synthome_human"
"462",15141,15139,"coq5_human","coq3_human","coq-synthome_human"
"463",15142,15133,"coq5_human","coq4_human","coq-synthome_human"
"464",15143,15128,"coq5_human","coq6_human","coq-synthome_human"
"465",15145,15124,"coq5_human","coq9_human","coq-synthome_human"
"466",15147,15137,"coq7_human","coq3_human","coq-synthome_human"
"467",15148,15144,"coq7_human","coq5_human","coq-synthome_human"
"468",15149,15129,"coq7_human","coq6_human","coq-synthome_human"
"469",15150,15125,"coq7_human","coq9_human","coq-synthome_human"
"470",15151,15132,"coq7_human","coq4_human","coq-synthome_human"
"471",15155,15153,"iron cation","coq7_human","coq-synthome_human"
"472",15157,15152,"iron cation","coq7_human","coq-synthome_human"
"473",9526,9522,"borea_human","ince_human","cpc_human"
"474",9529,9527,"birc5_human","borea_human","cpc_human"
"475",9530,9523,"birc5_human","ince_human","cpc_human"
"476",9531,9520,"birc5_human","zinc(2+)","cpc_human"
"477",9533,9524,"aurkb_human","ince_human","cpc_human"
"478",9526,9522,"borea_human","ince_human","cpc_human"
"479",9529,9527,"birc5_human","borea_human","cpc_human"
"480",9530,9523,"birc5_human","ince_human","cpc_human"
"481",9531,9520,"birc5_human","zinc(2+)","cpc_human"
"482",9533,9524,"aurkb_human","ince_human","cpc_human"
"483",17469,17467,"per1_human","cry1_human","cry1-per1_human"
"484",17445,17443,"per2_human","cry1_human","cry1-per2_human"
"485",17477,17475,"cry1_human","per3_human","cry1-per3_human"
"486",17477,17475,"cry1_human","per3_human","cry1-per3_human"
"487",17453,17451,"per2_human","cry2_human","cry2-per2_human"
"488",17485,17483,"cry2_human","per3_human","cry2-per3_human"
"489",16255,16253,"ten1l_human","stn1_human","cst_human"
"490",16257,16252,"ctc1_human","stn1_human","cst_human"
"491",10160,10158,"ctnb1_human","lef1_human","ctnnb1-lef1_human"
"492",10865,10861,"cul4a_human","ddb1_human","cul4a-ddb1-ddb2-rbx1_human"
"493",10867,10864,"rbx1_human","cul4a_human","cul4a-ddb1-ddb2-rbx1_human"
"494",10869,10862,"ddb2_human","ddb1_human","cul4a-ddb1-ddb2-rbx1_human"
"495",11674,11670,"cul4b_human","ddb1_human","cul4b-ddb1-ddb2-rbx1_human"
"496",11676,11673,"rbx1_human","cul4b_human","cul4b-ddb1-ddb2-rbx1_human"
"497",11678,11671,"ddb2_human","ddb1_human","cul4b-ddb1-ddb2-rbx1_human"
"498",16104,16102,"cdk2_human","ccna1_human","cyclina1-cdk2_human"
"499",16088,16086,"cdk1_human","ccna1_human","cyclina1_cdk1_human"
"500",16112,16110,"cdk2_human","ccna2_human","cyclina2-cdk2_human"
"501",16096,16094,"cdk1_human","ccna2_human","cyclina2_cdk1_human"
"502",16120,16118,"cdk1_human","ccnb1_human","cyclinb1_cdk1_human"
"503",16128,16126,"ccnb2_human","cdk1_human","cyclinb2_cdk1_human"
"504",16136,16134,"cdk2_human","ccnb3_human","cyclinb3_cdk2_human"
"505",16144,16142,"cdk4_human","ccnd1_human","cyclind1_cdk4_human"
"506",16144,16142,"cdk4_human","ccnd1_human","cyclind1_cdk4_human"
"507",16152,16150,"ccnd2_human","cdk4_human","cyclind2_cdk4_human"
"508",16160,16158,"cdk4_human","ccnd3_human","cyclind3_cdk4_human"
"509",16160,16158,"cdk4_human","ccnd3_human","cyclind3_cdk4_human"
"510",16180,16178,"cdk2_human","ccne1_human","cycline1_cdk2_human"
"511",16188,16186,"cdk2_human","ccne2_human","cycline2_cdk2_human"
"512",9445,9443,"dapk1_human","calm_human","dapk-calm_human"
"513",10126,10124,"ddb1_human","ddb2_human","ddb1-ddb2_human"
"514",9483,9480,"axin1_human","apc_human","destruction_human-1"
"515",9484,9478,"axin1_human","kc1a_human","destruction_human-1"
"516",9486,9482,"gsk3b_human","axin1_human","destruction_human-1"
"517",9423,9420,"axin1_human","apcl_human","destruction_human-2"
"518",9424,9418,"axin1_human","kc1a_human","destruction_human-2"
"519",9426,9422,"gsk3b_human","axin1_human","destruction_human-2"
"520",10611,10609,"axin2_human","gsk3b_human","destruction_human-3"
"521",10612,10607,"axin2_human","apc_human","destruction_human-3"
"522",10613,10605,"axin2_human","kc1a_human","destruction_human-3"
"523",10625,10623,"axin2_human","gsk3b_human","destruction_human-4"
"524",10627,10621,"axin2_human","kc1a_human","destruction_human-4"
"525",10629,10626,"apcl_human","axin2_human","destruction_human-4"
"526",9468,9466,"axin1_human","gsk3a_human","destruction_human-5"
"527",9469,9464,"axin1_human","apc_human","destruction_human-5"
"528",9470,9462,"axin1_human","kc1a_human","destruction_human-5"
"529",10657,10655,"axin1_human","gsk3a_human","destruction_human-6"
"530",10659,10653,"axin1_human","kc1a_human","destruction_human-6"
"531",10661,10658,"apcl_human","axin1_human","destruction_human-6"
"532",10641,10639,"axin2_human","gsk3a_human","destruction_human-7"
"533",10643,10637,"axin2_human","kc1a_human","destruction_human-7"
"534",10645,10642,"apc_human","axin2_human","destruction_human-7"
"535",10671,10669,"axin2_human","apcl_human","destruction_human-8"
"536",10675,10673,"kc1a_human","axin2_human","destruction_human-8"
"537",10677,10672,"gsk3a_human","axin2_human","destruction_human-8"
"538",17217,17215,"dgcr8_human","rnc_human","dgcr8-drosha_human"
"539",17220,17218,"heme","dgcr8_human","dgcr8-drosha_human"
"540",16224,16222,"dpod2_human","dpod3_human","dpol-delta_human"
"541",16224,16222,"dpod2_human","dpod3_human","dpol-delta_human"
"542",16224,16222,"dpod2_human","dpod3_human","dpol-delta_human"
"543",10452,10448,"odpb_human","thiamine(1+) diphosphate(3-)","e1_pdc_human"
"544",10454,10451,"odpa_human","odpb_human","e1_pdc_human"
"545",10457,10455,"thiamine(1+) diphosphate(3-)","odpa_human","e1_pdc_human"
"546",15924,15922,"tfdp1_human","e2f1_human","e2f1-tfdp1_human"
"547",15932,15930,"e2f2_human","tfdp1_human","e2f2-tfdp1_human"
"548",11785,11782,"casc3_human","if4a3_human","ejc2_human"
"549",11789,11787,"mgn2_human","rbm8a_human","ejc2_human"
"550",11790,11783,"mgn2_human","if4a3_human","ejc2_human"
"551",15871,15868,"casc3_human","if4a3_human","ejc_human"
"552",15875,15873,"mgn_human","rbm8a_human","ejc_human"
"553",15876,15869,"mgn_human","if4a3_human","ejc_human"
"554",15871,15868,"casc3_human","if4a3_human","ejc_human"
"555",15875,15873,"mgn_human","rbm8a_human","ejc_human"
"556",15876,15869,"mgn_human","if4a3_human","ejc_human"
"557",11044,11041,"eme1_human","mus81_human","eme1-mus81_human"
"558",11046,11042,"magnesium(2+)","mus81_human","eme1-mus81_human"
"559",11351,11348,"mus81_human","eme2_human","eme2-mus81_human"
"560",11354,11352,"magnesium(2+)","mus81_human","eme2-mus81_human"
"561",10570,10568,"emil1_human","emil1_human","emilin1_human"
"562",10572,10568,"emil1_human","emil1_human","emilin1_human"
"563",10597,10595,"emil2_human","emil2_human","emilin2_human"
"564",10877,10875,"xpf_human","p07992-1","ercc1-xpf_human"
"565",16651,16647,"erf3a_human","gtp","erf1-erf3_human"
"566",16652,16649,"erf3a_human","erf1_human","erf1-erf3_human"
"567",13914,13912,"snf5_human","smrc1_human","esbaf_human"
"568",13916,13903,"smca4_human","actb_human","esbaf_human"
"569",13917,13899,"smca4_human","ari1a_human","esbaf_human"
"570",13918,13905,"smca4_human","acl6a_human","esbaf_human"
"571",10199,10200,"chmp3_human","chmp3_human","escrt-iii_human"
"572",10205,10206,"chm1b_human","chm1b_human","escrt-iii_human"
"573",10217,10218,"chmp5_human","chmp5_human","escrt-iii_human"
"574",10221,10207,"chmp5_human","chm1b_human","escrt-iii_human"
"575",10223,10212,"chm4c_human","chmp7_human","escrt-iii_human"
"576",10226,10213,"chm4a_human","chmp7_human","escrt-iii_human"
"577",10227,10220,"chm4a_human","chmp5_human","escrt-iii_human"
"578",10229,10230,"chm4a_human","chm4a_human","escrt-iii_human"
"579",10233,10201,"chm2b_human","chmp3_human","escrt-iii_human"
"580",10234,10235,"chm2b_human","chm2b_human","escrt-iii_human"
"581",10237,10209,"chm1a_human","chm1b_human","escrt-iii_human"
"582",10238,10239,"chm1a_human","chm1a_human","escrt-iii_human"
"583",10242,10202,"chm2a_human","chmp3_human","escrt-iii_human"
"584",10243,10244,"chm2a_human","chm2a_human","escrt-iii_human"
"585",10246,10232,"chm4b_human","chm2b_human","escrt-iii_human"
"586",10247,10203,"chm4b_human","chmp3_human","escrt-iii_human"
"587",10248,10224,"chm4b_human","chm4c_human","escrt-iii_human"
"588",10249,10250,"chm4b_human","chm4b_human","escrt-iii_human"
"589",10251,10241,"chm4b_human","chm2a_human","escrt-iii_human"
"590",10252,10211,"chm4b_human","chmp7_human","escrt-iii_human"
"591",10253,10215,"chm4b_human","chmp6_human","escrt-iii_human"
"592",10254,10219,"chm4b_human","chmp5_human","escrt-iii_human"
"593",10255,10228,"chm4b_human","chm4a_human","escrt-iii_human"
"594",10256,10208,"chm4b_human","chm1b_human","escrt-iii_human"
"595",16666,16660,"etfb_human","fad(3-)","etfa-etfb_human"
"596",16667,16663,"etfb_human","amp(2-)","etfa-etfb_human"
"597",16669,16665,"etfa_human","etfb_human","etfa-etfb_human"
"598",16670,16661,"etfa_human","fad(3-)","etfa-etfb_human"
"599",11436,11431,"magnesium(2+)","di3l1_human","exosome-cytoplasmic1_human"
"600",11442,11433,"exos9_human","di3l1_human","exosome-cytoplasmic1_human"
"601",11444,11438,"exos8_human","exos9_human","exosome-cytoplasmic1_human"
"602",11452,11432,"exos7_human","di3l1_human","exosome-cytoplasmic1_human"
"603",11454,11449,"exos6_human","exos7_human","exosome-cytoplasmic1_human"
"604",11455,11446,"exos6_human","exos8_human","exosome-cytoplasmic1_human"
"605",11458,11445,"exos5_human","exos8_human","exosome-cytoplasmic1_human"
"606",11459,11440,"exos5_human","exos9_human","exosome-cytoplasmic1_human"
"607",11462,11439,"exos4_human","exos9_human","exosome-cytoplasmic1_human"
"608",11463,11450,"exos4_human","exos7_human","exosome-cytoplasmic1_human"
"609",11465,11434,"exos4_human","di3l1_human","exosome-cytoplasmic1_human"
"610",11468,11460,"exos3_human","exos5_human","exosome-cytoplasmic1_human"
"611",11469,11441,"exos3_human","exos9_human","exosome-cytoplasmic1_human"
"612",11472,11464,"exos2_human","exos4_human","exosome-cytoplasmic1_human"
"613",11473,11451,"exos2_human","exos7_human","exosome-cytoplasmic1_human"
"614",11475,11467,"exos1_human","exos3_human","exosome-cytoplasmic1_human"
"615",11476,11471,"exos1_human","exos2_human","exosome-cytoplasmic1_human"
"616",11477,11456,"exos1_human","exos6_human","exosome-cytoplasmic1_human"
"617",11478,11447,"exos1_human","exos8_human","exosome-cytoplasmic1_human"
"618",11563,11559,"magnesium(2+)","di3l1_human","exosome-cytoplasmic2_human"
"619",11568,11561,"exosx_human","magnesium(2+)","exosome-cytoplasmic2_human"
"620",11573,11557,"exos9_human","di3l1_human","exosome-cytoplasmic2_human"
"621",11579,11567,"exos8_human","exosx_human","exosome-cytoplasmic2_human"
"622",11580,11574,"exos8_human","exos9_human","exosome-cytoplasmic2_human"
"623",11585,11558,"exos7_human","di3l1_human","exosome-cytoplasmic2_human"
"624",11587,11577,"exos6_human","exos8_human","exosome-cytoplasmic2_human"
"625",11588,11582,"exos6_human","exos7_human","exosome-cytoplasmic2_human"
"626",11590,11566,"exos6_human","exosx_human","exosome-cytoplasmic2_human"
"627",11592,11576,"exos5_human","exos8_human","exosome-cytoplasmic2_human"
"628",11593,11571,"exos5_human","exos9_human","exosome-cytoplasmic2_human"
"629",11596,11570,"exos4_human","exos9_human","exosome-cytoplasmic2_human"
"630",11597,11583,"exos4_human","exos7_human","exosome-cytoplasmic2_human"
"631",11599,11556,"exos4_human","di3l1_human","exosome-cytoplasmic2_human"
"632",11601,11594,"exos3_human","exos5_human","exosome-cytoplasmic2_human"
"633",11602,11572,"exos3_human","exos9_human","exosome-cytoplasmic2_human"
"634",11605,11598,"exos2_human","exos4_human","exosome-cytoplasmic2_human"
"635",11606,11584,"exos2_human","exos7_human","exosome-cytoplasmic2_human"
"636",11609,11589,"exos1_human","exos6_human","exosome-cytoplasmic2_human"
"637",11610,11578,"exos1_human","exos8_human","exosome-cytoplasmic2_human"
"638",11611,11565,"exos1_human","exosx_human","exosome-cytoplasmic2_human"
"639",11612,11607,"exos1_human","exos2_human","exosome-cytoplasmic2_human"
"640",11613,11603,"exos1_human","exos3_human","exosome-cytoplasmic2_human"
"641",11498,11493,"rrp44_human","magnesium(2+)","exosome-dis3variant_human"
"642",11503,11496,"exos9_human","rrp44_human","exosome-dis3variant_human"
"643",11509,11504,"exos8_human","exos9_human","exosome-dis3variant_human"
"644",11514,11497,"exos7_human","rrp44_human","exosome-dis3variant_human"
"645",11516,11511,"exos6_human","exos7_human","exosome-dis3variant_human"
"646",11518,11507,"exos6_human","exos8_human","exosome-dis3variant_human"
"647",11520,11506,"exos5_human","exos8_human","exosome-dis3variant_human"
"648",11521,11501,"exos5_human","exos9_human","exosome-dis3variant_human"
"649",11524,11500,"exos4_human","exos9_human","exosome-dis3variant_human"
"650",11525,11512,"exos4_human","exos7_human","exosome-dis3variant_human"
"651",11527,11495,"exos4_human","rrp44_human","exosome-dis3variant_human"
"652",11529,11508,"exos1_human","exos8_human","exosome-dis3variant_human"
"653",11530,11517,"exos1_human","exos6_human","exosome-dis3variant_human"
"654",11534,11522,"exos3_human","exos5_human","exosome-dis3variant_human"
"655",11535,11502,"exos3_human","exos9_human","exosome-dis3variant_human"
"656",11536,11532,"exos3_human","exos1_human","exosome-dis3variant_human"
"657",11538,11526,"exos2_human","exos4_human","exosome-dis3variant_human"
"658",11539,11513,"exos2_human","exos7_human","exosome-dis3variant_human"
"659",11540,11531,"exos2_human","exos1_human","exosome-dis3variant_human"
"660",10803,10796,"exosx_human","magnesium(2+)","exosome-nuclear_human"
"661",10805,10798,"rrp44_human","magnesium(2+)","exosome-nuclear_human"
"662",10813,10807,"exos9_human","rrp44_human","exosome-nuclear_human"
"663",10819,10802,"exos8_human","exosx_human","exosome-nuclear_human"
"664",10820,10814,"exos8_human","exos9_human","exosome-nuclear_human"
"665",10825,10808,"exos7_human","rrp44_human","exosome-nuclear_human"
"666",10827,10822,"exos6_human","exos7_human","exosome-nuclear_human"
"667",10828,10817,"exos6_human","exos8_human","exosome-nuclear_human"
"668",10830,10801,"exos6_human","exosx_human","exosome-nuclear_human"
"669",10832,10816,"exos5_human","exos8_human","exosome-nuclear_human"
"670",10833,10811,"exos5_human","exos9_human","exosome-nuclear_human"
"671",10836,10810,"exos4_human","exos9_human","exosome-nuclear_human"
"672",10837,10823,"exos4_human","exos7_human","exosome-nuclear_human"
"673",10839,10806,"exos4_human","rrp44_human","exosome-nuclear_human"
"674",10841,10834,"exos3_human","exos5_human","exosome-nuclear_human"
"675",10842,10812,"exos3_human","exos9_human","exosome-nuclear_human"
"676",10845,10838,"exos2_human","exos4_human","exosome-nuclear_human"
"677",10846,10824,"exos2_human","exos7_human","exosome-nuclear_human"
"678",10849,10829,"exos1_human","exos6_human","exosome-nuclear_human"
"679",10850,10818,"exos1_human","exos8_human","exosome-nuclear_human"
"680",10851,10800,"exos1_human","exosx_human","exosome-nuclear_human"
"681",10852,10847,"exos1_human","exos2_human","exosome-nuclear_human"
"682",10853,10843,"exos1_human","exos3_human","exosome-nuclear_human"
"683",11374,11369,"exosx_human","magnesium(2+)","exosome-nucleolar_human"
"684",11381,11379,"exos8_human","exos9_human","exosome-nucleolar_human"
"685",11385,11373,"exos8_human","exosx_human","exosome-nucleolar_human"
"686",11391,11387,"exos6_human","exos7_human","exosome-nucleolar_human"
"687",11392,11383,"exos6_human","exos8_human","exosome-nucleolar_human"
"688",11394,11372,"exos6_human","exosx_human","exosome-nucleolar_human"
"689",11396,11382,"exos5_human","exos8_human","exosome-nucleolar_human"
"690",11397,11377,"exos5_human","exos9_human","exosome-nucleolar_human"
"691",11400,11376,"exos4_human","exos9_human","exosome-nucleolar_human"
"692",11401,11388,"exos4_human","exos7_human","exosome-nucleolar_human"
"693",11404,11398,"exos3_human","exos5_human","exosome-nucleolar_human"
"694",11405,11378,"exos3_human","exos9_human","exosome-nucleolar_human"
"695",11408,11402,"exos2_human","exos4_human","exosome-nucleolar_human"
"696",11409,11389,"exos2_human","exos7_human","exosome-nucleolar_human"
"697",11412,11393,"exos1_human","exos6_human","exosome-nucleolar_human"
"698",11413,11384,"exos1_human","exos8_human","exosome-nucleolar_human"
"699",11414,11371,"exos1_human","exosx_human","exosome-nucleolar_human"
"700",11415,11406,"exos1_human","exos3_human","exosome-nucleolar_human"
"701",11416,11410,"exos1_human","exos2_human","exosome-nucleolar_human"
"702",10563,10561,"sp16h_human","ssrp1_human","fact_human"
"703",10563,10561,"sp16h_human","ssrp1_human","fact_human"
"704",9569,9567,"flna_human","flna_human","flna_human-1"
"705",10940,10938,"jun_human","fos_human","fos_jun_human"
"706",13657,13655,"foxo3_human","myc_human","foxo3-myc_human"
"707",13672,13670,"foxo3_human","1433z_human","foxo3:14-3-3_zeta_human"
"708",13673,13670,"foxo3_human","1433z_human","foxo3:14-3-3_zeta_human"
"709",13674,13670,"foxo3_human","1433z_human","foxo3:14-3-3_zeta_human"
"710",13675,13670,"foxo3_human","1433z_human","foxo3:14-3-3_zeta_human"
"711",10719,10717,"gsk3b_human","frat1_human","frat1-gsk3b_human"
"712",10745,10743,"gsk3b_human","frat2_human","frat2-gsk3b_human"
"713",16346,16344,"fntb_human","fnta_human","ftase_human"
"714",16682,16679,"p08709-pro_0000027730","p13726-pro_0000033638","fvii-tf_human"
"715",16685,16683,"p08709-pro_0000027731","p08709-pro_0000027730","fvii-tf_human"
"716",16686,16680,"p08709-pro_0000027731","p13726-pro_0000033638","fvii-tf_human"
"717",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"718",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"719",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"720",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"721",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"722",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"723",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"724",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"725",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"726",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"727",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"728",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"729",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"730",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"731",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"732",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"733",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"734",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"735",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"736",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"737",12905,12896,"tada3_human","tad2a_human","g-atac_human"
"738",12907,12895,"kat2a_human","tad2a_human","g-atac_human"
"739",17052,17050,"gabr2_human","gabr1_human","gabbr_r1_r2_human"
"740",17164,17159,"dce2_human","pyridoxal 5'-phosphate","gad1-gad2_human"
"741",17166,17163,"dce1_human","dce2_human","gad1-gad2_human"
"742",17167,17161,"dce1_human","pyridoxal 5'-phosphate","gad1-gad2_human"
"743",17061,17058,"pyridoxal 5'-phosphate","dce1_human","gad1_human"
"744",17069,17067,"dce2_human","pyridoxal 5'-phosphate","gad2_human"
"745",9395,9393,"leg1_human","leg1_human","galectin-1_human"
"746",9402,9400,"leg2_human","leg2_human","galectin-2_human"
"747",16275,16273,"fnta_human","pgtb1_human","ggtase-1_human"
"748",16886,16884,"pgta_human","pgtb2_human","ggtase-2_human"
"749",9268,9266,"gli1_human","sufu_human","gli1-sufu_human"
"750",9718,9716,"gli2_human","sufu_human","gli2-sufu_human"
"751",9726,9724,"gli3_human","sufu_human","gli3-sufu_human"
"752",16566,16564,"nmdz1_human","nmde1_human","glun1-glun2a_human"
