"","id_A","id_B","protein_A","protein_B","complex"
"986",25725,25721,"kif3a_mouse","kif3b_mouse","kif3ab-kap3_mouse"
"987",25727,25724,"kifa3_mouse","kif3a_mouse","kif3ab-kap3_mouse"
"988",25728,25722,"kifa3_mouse","kif3b_mouse","kif3ab-kap3_mouse"
"989",25738,25736,"kif3a_mouse","kif3c_mouse","kif3ac-kap3_mouse"
"990",25741,25735,"kifa3_mouse","kif3c_mouse","kif3ac-kap3_mouse"
"991",25742,25739,"kifa3_mouse","kif3a_mouse","kif3ac-kap3_mouse"
"992",24290,24288,"xrcc6_mouse","xrcc5_mouse","ku70_80_mouse"
"993",26121,26119,"kcne1_mouse","kcnq1_mouse","kvlqt1-mink_mouse"
"994",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"995",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"996",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"997",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"998",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"999",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1000",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1001",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1002",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1003",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1004",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1005",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1006",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1007",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1008",19846,19844,"cbx3_mouse","lmbl1_mouse","l3mbtl-cbx3_mouse"
"1009",25131,25128,"lamb1_mouse","lamc1_mouse","lm-511_mouse"
"1010",25131,25128,"lamb1_mouse","lamc1_mouse","lm-511_mouse"
"1011",25131,25128,"lamb1_mouse","lamc1_mouse","lm-511_mouse"
"1012",25131,25128,"lamb1_mouse","lamc1_mouse","lm-511_mouse"
"1013",18235,18233,"mad1_mouse","max_mouse","mad1-max_mouse"
"1014",18235,18233,"mad1_mouse","max_mouse","mad1-max_mouse"
"1015",18235,18233,"mad1_mouse","max_mouse","mad1-max_mouse"
"1016",23045,23037,"smrc1_mouse","snf5_mouse","mbaf_var1_mouse"
"1017",23050,23048,"ari1a_mouse","smca2_mouse","mbaf_var1_mouse"
"1018",23053,23047,"acl6a_mouse","smca2_mouse","mbaf_var1_mouse"
"1019",23077,23069,"smrc1_mouse","snf5_mouse","mbaf_var2_mouse"
"1020",23083,23080,"ari1a_mouse","smca4_mouse","mbaf_var2_mouse"
"1021",23085,23081,"actb_mouse","smca4_mouse","mbaf_var2_mouse"
"1022",23087,23079,"acl6a_mouse","smca4_mouse","mbaf_var2_mouse"
"1023",23111,23103,"smrc1_mouse","snf5_mouse","mbaf_var3_mouse"
"1024",23116,23114,"e9q6r4_mouse","smca2_mouse","mbaf_var3_mouse"
"1025",23119,23113,"acl6a_mouse","smca2_mouse","mbaf_var3_mouse"
"1026",23143,23135,"smrc1_mouse","snf5_mouse","mbaf_var4_mouse"
"1027",23149,23146,"e9q6r4_mouse","smca4_mouse","mbaf_var4_mouse"
"1028",23151,23147,"actb_mouse","smca4_mouse","mbaf_var4_mouse"
"1029",23153,23145,"acl6a_mouse","smca4_mouse","mbaf_var4_mouse"
"1030",23177,23169,"smrc1_mouse","snf5_mouse","mbaf_var5_mouse"
"1031",23182,23180,"ari1a_mouse","smca2_mouse","mbaf_var5_mouse"
"1032",23185,23179,"acl6b_mouse","smca2_mouse","mbaf_var5_mouse"
"1033",23209,23201,"smrc1_mouse","snf5_mouse","mbaf_var6_mouse"
"1034",23215,23212,"ari1a_mouse","smca4_mouse","mbaf_var6_mouse"
"1035",23217,23213,"actb_mouse","smca4_mouse","mbaf_var6_mouse"
"1036",23219,23211,"acl6b_mouse","smca4_mouse","mbaf_var6_mouse"
"1037",23243,23235,"smrc1_mouse","snf5_mouse","mbaf_var7_mouse"
"1038",23248,23246,"e9q6r4_mouse","smca2_mouse","mbaf_var7_mouse"
"1039",23251,23245,"acl6b_mouse","smca2_mouse","mbaf_var7_mouse"
"1040",23275,23267,"smrc1_mouse","snf5_mouse","mbaf_var8_mouse"
"1041",23281,23278,"e9q6r4_mouse","smca4_mouse","mbaf_var8_mouse"
"1042",23283,23279,"actb_mouse","smca4_mouse","mbaf_var8_mouse"
"1043",23285,23277,"acl6b_mouse","smca4_mouse","mbaf_var8_mouse"
"1044",21560,21556,"hdac1_mouse","rbbp4_mouse","mbd2_nurd_mouse"
"1045",21566,21554,"mta2_mouse","rbbp7_mouse","mbd2_nurd_mouse"
"1046",21568,21557,"mta1_mouse","rbbp4_mouse","mbd2_nurd_mouse"
"1047",21569,21561,"mta1_mouse","hdac1_mouse","mbd2_nurd_mouse"
"1048",21575,21564,"b1ar17_mouse","mta2_mouse","mbd2_nurd_mouse"
"1049",21577,21574,"chd4_mouse","b1ar17_mouse","mbd2_nurd_mouse"
"1050",21579,21570,"chd4_mouse","mta1_mouse","mbd2_nurd_mouse"
"1051",21581,21573,"p66b_mouse","b1ar17_mouse","mbd2_nurd_mouse"
"1052",21582,21565,"p66b_mouse","mta2_mouse","mbd2_nurd_mouse"
"1053",21584,21572,"p66a_mouse","b1ar17_mouse","mbd2_nurd_mouse"
"1054",21585,21578,"p66a_mouse","chd4_mouse","mbd2_nurd_mouse"
"1055",21611,21607,"hdac1_mouse","rbbp4_mouse","mbd3_nurd_mouse"
"1056",21617,21601,"mta2_mouse","mbd3_mouse","mbd3_nurd_mouse"
"1057",21618,21605,"mta2_mouse","rbbp7_mouse","mbd3_nurd_mouse"
"1058",21620,21608,"mta1_mouse","rbbp4_mouse","mbd3_nurd_mouse"
"1059",21621,21612,"mta1_mouse","hdac1_mouse","mbd3_nurd_mouse"
"1060",21627,21615,"b1ar17_mouse","mta2_mouse","mbd3_nurd_mouse"
"1061",21630,21622,"chd4_mouse","mta1_mouse","mbd3_nurd_mouse"
"1062",21631,21626,"chd4_mouse","b1ar17_mouse","mbd3_nurd_mouse"
"1063",21633,21625,"p66b_mouse","b1ar17_mouse","mbd3_nurd_mouse"
"1064",21634,21616,"p66b_mouse","mta2_mouse","mbd3_nurd_mouse"
"1065",21635,21603,"p66b_mouse","mbd3_mouse","mbd3_nurd_mouse"
"1066",21637,21624,"p66a_mouse","b1ar17_mouse","mbd3_nurd_mouse"
"1067",21638,21629,"p66a_mouse","chd4_mouse","mbd3_nurd_mouse"
"1068",21639,21602,"p66a_mouse","mbd3_mouse","mbd3_nurd_mouse"
"1069",19164,19162,"mcl1_mouse","apr_mouse","mcl1_pmaip1_mouse"
"1070",19164,19162,"mcl1_mouse","apr_mouse","mcl1_pmaip1_mouse"
"1071",19164,19162,"mcl1_mouse","apr_mouse","mcl1_pmaip1_mouse"
"1072",18162,18160,"md2l1_mouse","md1l1_mouse","md1l1-md2l1_mouse"
"1073",18144,18142,"md1l1_mouse","md1l1_mouse","md1l1_mouse-1"
"1074",18181,18179,"md2l1_mouse","md2l1_mouse","md2l1_mouse-1"
"1075",25924,25911,"med30_mouse","med8_mouse","mediator_mouse"
"1076",25933,25923,"med20_mouse","med30_mouse","mediator_mouse"
"1077",25934,25914,"med20_mouse","med8_mouse","mediator_mouse"
"1078",25943,25938,"med18_mouse","med20_mouse","mediator_mouse"
"1079",25950,25917,"med21_mouse","med9_mouse","mediator_mouse"
"1080",25954,25941,"med22_mouse","med18_mouse","mediator_mouse"
"1081",25956,25937,"med22_mouse","med20_mouse","mediator_mouse"
"1082",25959,25922,"med22_mouse","med30_mouse","mediator_mouse"
"1083",25960,25907,"med22_mouse","med8_mouse","mediator_mouse"
"1084",25967,25958,"med6_mouse","med22_mouse","mediator_mouse"
"1085",25971,25913,"med6_mouse","med8_mouse","mediator_mouse"
"1086",25972,25942,"med6_mouse","med18_mouse","mediator_mouse"
"1087",25976,25929,"med4_mouse","med26_mouse","mediator_mouse"
"1088",25978,25918,"med4_mouse","med9_mouse","mediator_mouse"
"1089",25979,25952,"med4_mouse","med21_mouse","mediator_mouse"
"1090",25982,25974,"med28_mouse","med6_mouse","mediator_mouse"
"1091",25986,25906,"med28_mouse","med8_mouse","mediator_mouse"
"1092",25987,25921,"med28_mouse","med30_mouse","mediator_mouse"
"1093",25995,25916,"med1_mouse","med9_mouse","mediator_mouse"
"1094",25996,25951,"med1_mouse","med21_mouse","mediator_mouse"
"1095",25997,25977,"med1_mouse","med4_mouse","mediator_mouse"
"1096",25999,25964,"med14_mouse","med24_mouse","mediator_mouse"
"1097",26000,25991,"med14_mouse","med15_mouse","mediator_mouse"
"1098",26004,25910,"med29_mouse","med8_mouse","mediator_mouse"
"1099",26005,25925,"med29_mouse","med30_mouse","mediator_mouse"
"1100",26006,25985,"med29_mouse","med28_mouse","mediator_mouse"
"1101",26007,25932,"med29_mouse","med20_mouse","mediator_mouse"
"1102",26008,25961,"med29_mouse","med22_mouse","mediator_mouse"
"1103",26014,25969,"med17_mouse","med6_mouse","mediator_mouse"
"1104",26015,25944,"med17_mouse","med18_mouse","mediator_mouse"
"1105",26016,25983,"med17_mouse","med28_mouse","mediator_mouse"
"1106",26017,25955,"med17_mouse","med22_mouse","mediator_mouse"
"1107",26018,25935,"med17_mouse","med20_mouse","mediator_mouse"
"1108",26020,25993,"med10_mouse","med1_mouse","mediator_mouse"
"1109",26022,25949,"med10_mouse","med21_mouse","mediator_mouse"
"1110",26024,25920,"med27_mouse","med30_mouse","mediator_mouse"
"1111",26025,25957,"med27_mouse","med22_mouse","mediator_mouse"
"1112",26026,25936,"med27_mouse","med20_mouse","mediator_mouse"
"1113",26027,25981,"med27_mouse","med28_mouse","mediator_mouse"
"1114",26028,25973,"med27_mouse","med6_mouse","mediator_mouse"
"1115",26029,25909,"med27_mouse","med8_mouse","mediator_mouse"
"1116",26032,25989,"med25_mouse","med15_mouse","mediator_mouse"
"1117",26033,25946,"med25_mouse","med23_mouse","mediator_mouse"
"1118",26034,25965,"med25_mouse","med24_mouse","mediator_mouse"
"1119",26035,26001,"med25_mouse","med14_mouse","mediator_mouse"
"1120",26037,26013,"med11_mouse","med17_mouse","mediator_mouse"
"1121",26038,25940,"med11_mouse","med18_mouse","mediator_mouse"
"1122",26039,25968,"med11_mouse","med6_mouse","mediator_mouse"
"1123",26040,25984,"med11_mouse","med28_mouse","mediator_mouse"
"1124",26041,25908,"med11_mouse","med8_mouse","mediator_mouse"
"1125",26042,25931,"med11_mouse","med20_mouse","mediator_mouse"
"1126",26044,26011,"med19_mouse","med31_mouse","mediator_mouse"
"1127",26045,25927,"med19_mouse","med26_mouse","mediator_mouse"
"1128",26046,25970,"med19_mouse","med6_mouse","mediator_mouse"
"1129",26047,25912,"med19_mouse","med8_mouse","mediator_mouse"
"1130",26049,26021,"med7_mouse","med10_mouse","mediator_mouse"
"1131",26050,25928,"med7_mouse","med26_mouse","mediator_mouse"
"1132",26051,25994,"med7_mouse","med1_mouse","mediator_mouse"
"1133",26052,26010,"med7_mouse","med31_mouse","mediator_mouse"
"1134",26054,25947,"med16_mouse","med23_mouse","mediator_mouse"
"1135",26055,26031,"med16_mouse","med25_mouse","mediator_mouse"
"1136",26056,26002,"med16_mouse","med14_mouse","mediator_mouse"
"1137",26057,25963,"med16_mouse","med24_mouse","mediator_mouse"
"1138",26058,25990,"med16_mouse","med15_mouse","mediator_mouse"
"1139",20504,20502,"men1_mouse","jund_mouse","men1_jund_mouse"
"1140",22121,22117,"anm5_mouse","mep50_mouse","methylosome_mouse"
"1141",22122,22119,"anm5_mouse","icln_mouse","methylosome_mouse"
"1142",22121,22117,"anm5_mouse","mep50_mouse","methylosome_mouse"
"1143",22122,22119,"anm5_mouse","icln_mouse","methylosome_mouse"
"1144",22121,22117,"anm5_mouse","mep50_mouse","methylosome_mouse"
"1145",22122,22119,"anm5_mouse","icln_mouse","methylosome_mouse"
"1146",20905,20903,"ing5_mouse","a0a0n4sut9_mouse","morf1_mouse"
"1147",20907,20902,"kat6b_mouse","a0a0n4sut9_mouse","morf1_mouse"
"1148",20933,20931,"ing5_mouse","e9pz26_mouse","morf2_mouse"
"1149",20935,20930,"kat6b_mouse","e9pz26_mouse","morf2_mouse"
"1150",20919,20917,"ing5_mouse","b2kf05_mouse","morf3_mouse"
"1151",20921,20916,"kat6b_mouse","b2kf05_mouse","morf3_mouse"
"1152",20863,20861,"ing5_mouse","a0a0n4sut9_mouse","moz1_mouse"
"1153",20865,20860,"kat6a_mouse","a0a0n4sut9_mouse","moz1_mouse"
"1154",20877,20875,"ing5_mouse","e9pz26_mouse","moz2_mouse"
"1155",20879,20874,"kat6a_mouse","e9pz26_mouse","moz2_mouse"
"1156",20891,20889,"ing5_mouse","b2kf05_mouse","moz3_mouse"
"1157",20893,20888,"kat6a_mouse","b2kf05_mouse","moz3_mouse"
"1158",20891,20889,"ing5_mouse","b2kf05_mouse","moz3_mouse"
"1159",20893,20888,"kat6a_mouse","b2kf05_mouse","moz3_mouse"
"1160",18129,18127,"msh2_mouse","msh6_mouse","msh2-msh6_mouse"
"1161",21081,21077,"msl1_mouse","ms3l1_mouse","msl_mouse"
"1162",21083,21080,"kat8_mouse","msl1_mouse","msl_mouse"
"1163",19679,19677,"mmrn1_mouse","mmrn1_mouse","multimerin1_mouse"
"1164",19720,19718,"mmrn2_mouse","mmrn2_mouse","multimerin2_mouse"
"1165",20638,20633,"cebpb_mouse","cebpb_mouse","myb-cebpb_mouse"
"1166",20639,20636,"cebpb_mouse","myb_mouse","myb-cebpb_mouse"
"1167",18203,18201,"max_mouse","myc_mouse","myc-max_mouse"
"1168",18974,18968,"ndus8_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1169",18995,18966,"nduv2_mouse","fe2s2 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1170",18997,18970,"ndus7_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1171",19000,18960,"nduv1_mouse","fmn(3-)","nadh_ubq_oxred_mouse"
"1172",19001,18958,"nduv1_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1173",19010,18964,"ndus3_mouse","fe-s cluster","nadh_ubq_oxred_mouse"
"1174",19013,19009,"ndus2_mouse","ndus3_mouse","nadh_ubq_oxred_mouse"
"1175",19014,18962,"ndus2_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1176",19016,18954,"ndus1_mouse","fe2s2 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1177",19025,18979,"fad","nduaa_mouse","nadh_ubq_oxred_mouse"
"1178",18974,18968,"ndus8_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1179",18995,18966,"nduv2_mouse","fe2s2 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1180",18997,18970,"ndus7_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1181",19000,18960,"nduv1_mouse","fmn(3-)","nadh_ubq_oxred_mouse"
"1182",19001,18958,"nduv1_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1183",19010,18964,"ndus3_mouse","fe-s cluster","nadh_ubq_oxred_mouse"
"1184",19013,19009,"ndus2_mouse","ndus3_mouse","nadh_ubq_oxred_mouse"
"1185",19014,18962,"ndus2_mouse","fe4s4 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1186",19016,18954,"ndus1_mouse","fe2s2 iron-sulfur cluster","nadh_ubq_oxred_mouse"
"1187",19025,18979,"fad","nduaa_mouse","nadh_ubq_oxred_mouse"
"1188",23576,23569,"smrc1_mouse","snf5_mouse","nbaf_var2_mouse"
"1189",23582,23580,"ari1a_mouse","smca4_mouse","nbaf_var2_mouse"
"1190",23584,23578,"actb_mouse","smca4_mouse","nbaf_var2_mouse"
"1191",23586,23579,"acl6b_mouse","smca4_mouse","nbaf_var2_mouse"
"1192",23610,23603,"smrc1_mouse","snf5_mouse","nbaf_var3_mouse"
"1193",23615,23613,"e9q6r4_mouse","smca2_mouse","nbaf_var3_mouse"
"1194",23618,23612,"acl6b_mouse","smca2_mouse","nbaf_var3_mouse"
"1195",23642,23635,"smrc1_mouse","snf5_mouse","nbaf_var4_mouse"
"1196",23648,23645,"e9q6r4_mouse","smca4_mouse","nbaf_var4_mouse"
"1197",23650,23646,"actb_mouse","smca4_mouse","nbaf_var4_mouse"
"1198",23652,23644,"acl6b_mouse","smca4_mouse","nbaf_var4_mouse"
"1199",23642,23635,"smrc1_mouse","snf5_mouse","nbaf_var4_mouse"
"1200",23648,23645,"e9q6r4_mouse","smca4_mouse","nbaf_var4_mouse"
"1201",23650,23646,"actb_mouse","smca4_mouse","nbaf_var4_mouse"
"1202",23652,23644,"acl6b_mouse","smca4_mouse","nbaf_var4_mouse"
"1203",18172,18169,"nfyb_mouse","nfyc_mouse","nf-y_mouse"
"1204",18174,18170,"nfya_mouse","nfyc_mouse","nf-y_mouse"
"1205",20447,20445,"nfac2_mouse","fos_mouse","nfat-fos-jun_mouse"
"1206",20449,20445,"jun_mouse","fos_mouse","nfat-fos-jun_mouse"
"1207",18077,18075,"nkx25_mouse","nkx25_mouse","nkx2-5_mouse"
"1208",23419,23412,"smrc1_mouse","snf5_mouse","npbaf_var1_mouse"
"1209",23424,23422,"ari1a_mouse","smca2_mouse","npbaf_var1_mouse"
"1210",23427,23421,"acl6a_mouse","smca2_mouse","npbaf_var1_mouse"
"1211",23449,23442,"smrc1_mouse","snf5_mouse","npbaf_var2_mouse"
"1212",23455,23452,"ari1a_mouse","smca4_mouse","npbaf_var2_mouse"
"1213",23457,23453,"actb_mouse","smca4_mouse","npbaf_var2_mouse"
"1214",23459,23451,"acl6a_mouse","smca4_mouse","npbaf_var2_mouse"
"1215",23481,23474,"smrc1_mouse","snf5_mouse","npbaf_var3_mouse"
"1216",23486,23484,"e9q6r4_mouse","smca2_mouse","npbaf_var3_mouse"
"1217",23489,23483,"acl6a_mouse","smca2_mouse","npbaf_var3_mouse"
"1218",23511,23504,"smrc1_mouse","snf5_mouse","npbaf_var4_mouse"
"1219",23517,23514,"e9q6r4_mouse","smca4_mouse","npbaf_var4_mouse"
"1220",23519,23515,"actb_mouse","smca4_mouse","npbaf_var4_mouse"
"1221",23521,23513,"acl6a_mouse","smca4_mouse","npbaf_var4_mouse"
"1222",18899,18897,"tera_mouse","nsf1c_mouse","nsfl1c-vcp_mouse"
"1223",21134,21130,"wdr5_mouse","kanl2_mouse","nsl_mouse"
"1224",21139,21131,"mcrs1_mouse","kanl2_mouse","nsl_mouse"
"1225",21145,21137,"kanl1_mouse","phf20_mouse","nsl_mouse"
"1226",21146,21133,"kanl1_mouse","wdr5_mouse","nsl_mouse"
"1227",21147,21142,"kanl1_mouse","kat8_mouse","nsl_mouse"
"1228",21148,21140,"kanl1_mouse","mcrs1_mouse","nsl_mouse"
"1229",21865,21855,"mo4l1_mouse","mrgbp_mouse","nua4_mouse"
"1230",21870,21868,"ruvb2_mouse","ruvb1_mouse","nua4_mouse"
"1231",21876,21860,"mbtd1_mouse","epc1_mouse","nua4_mouse"
"1232",21865,21855,"mo4l1_mouse","mrgbp_mouse","nua4_mouse"
"1233",21870,21868,"ruvb2_mouse","ruvb1_mouse","nua4_mouse"
"1234",21876,21860,"mbtd1_mouse","epc1_mouse","nua4_mouse"
"1235",21865,21855,"mo4l1_mouse","mrgbp_mouse","nua4_mouse"
"1236",21870,21868,"ruvb2_mouse","ruvb1_mouse","nua4_mouse"
"1237",21876,21860,"mbtd1_mouse","epc1_mouse","nua4_mouse"
"1238",22200,22191,"tada3_mouse","tad2a_mouse","p-atac_mouse"
"1239",22202,22190,"kat2b_mouse","tad2a_mouse","p-atac_mouse"
"1240",23313,23305,"pb1_mouse","phf10_mouse","pbaf_var1_mouse"
"1241",23318,23302,"smrc1_mouse","snf5_mouse","pbaf_var1_mouse"
"1242",23320,23307,"smca4_mouse","actb_mouse","pbaf_var1_mouse"
"1243",23321,23312,"smca4_mouse","pb1_mouse","pbaf_var1_mouse"
"1244",23322,23309,"smca4_mouse","acl6a_mouse","pbaf_var1_mouse"
"1245",23351,23343,"pb1_mouse","phf10_mouse","pbaf_var2_mouse"
"1246",23356,23340,"smrc1_mouse","snf5_mouse","pbaf_var2_mouse"
"1247",23358,23345,"smca4_mouse","actb_mouse","pbaf_var2_mouse"
"1248",23359,23350,"smca4_mouse","pb1_mouse","pbaf_var2_mouse"
"1249",23360,23347,"smca4_mouse","acl6b_mouse","pbaf_var2_mouse"
"1250",22144,22142,"taf6l_mouse","taf9_mouse","pcaf_mouse"
"1251",22148,22136,"tada3_mouse","tad2a_mouse","pcaf_mouse"
"1252",22150,22137,"kat2b_mouse","tad2a_mouse","pcaf_mouse"
"1253",22144,22142,"taf6l_mouse","taf9_mouse","pcaf_mouse"
"1254",22148,22136,"tada3_mouse","tad2a_mouse","pcaf_mouse"
"1255",22150,22137,"kat2b_mouse","tad2a_mouse","pcaf_mouse"
"1256",22144,22142,"taf6l_mouse","taf9_mouse","pcaf_mouse"
"1257",22148,22136,"tada3_mouse","tad2a_mouse","pcaf_mouse"
"1258",22150,22137,"kat2b_mouse","tad2a_mouse","pcaf_mouse"
"1259",24553,24551,"pdgfb_mouse","pdgfa_mouse","pdgf-ab_mouse"
"1260",24553,24551,"pdgfb_mouse","pdgfa_mouse","pdgf-ab_mouse"
"1261",24553,24551,"pdgfb_mouse","pdgfa_mouse","pdgf-ab_mouse"
"1262",24553,24551,"pdgfb_mouse","pdgfa_mouse","pdgf-ab_mouse"
"1263",24544,24542,"pdgfa_mouse","pgfra_mouse","pdgfaa-alpha_mouse"
"1264",24580,24578,"pdgfa_mouse","pdgfb_mouse","pdgfab-alpha-beta_mouse"
"1265",24582,24576,"pgfrb_mouse","pgfra_mouse","pdgfab-alpha-beta_mouse"
"1266",24565,24561,"pdgfa_mouse","pgfra_mouse","pdgfab-alpha_mouse"
"1267",24567,24564,"pdgfb_mouse","pdgfa_mouse","pdgfab-alpha_mouse"
"1268",24568,24560,"pdgfb_mouse","pgfra_mouse","pdgfab-alpha_mouse"
"1269",24593,24591,"pdgfb_mouse","pgfrb_mouse","pdgfab-beta_mouse"
"1270",24596,24594,"pdgfa_mouse","pdgfb_mouse","pdgfab-beta_mouse"
"1271",24597,24589,"pdgfa_mouse","pgfrb_mouse","pdgfab-beta_mouse"
"1272",24623,24619,"pdgfb_mouse","pgfra_mouse","pdgfbb-alpha-beta_mouse"
"1273",24626,24624,"pgfrb_mouse","pdgfb_mouse","pdgfbb-alpha-beta_mouse"
"1274",24627,24620,"pgfrb_mouse","pgfra_mouse","pdgfbb-alpha-beta_mouse"
"1275",24611,24609,"pdgfb_mouse","pgfra_mouse","pdgfbb-alpha_mouse"
"1276",24636,24634,"pgfrb_mouse","pdgfb_mouse","pdgfbb-beta_mouse"
"1277",24663,24660,"pdgfc_mouse","pgfra_mouse","pdgfcc-alpha-beta_mouse"
"1278",24666,24664,"pgfrb_mouse","pdgfc_mouse","pdgfcc-alpha-beta_mouse"
"1279",24667,24659,"pgfrb_mouse","pgfra_mouse","pdgfcc-alpha-beta_mouse"
"1280",24651,24649,"pdgfc_mouse","pgfra_mouse","pdgfcc-alpha_mouse"
"1281",24676,24673,"pdgfc_mouse","pgfrb_mouse","pdgfcc-beta_mouse"
"1282",24692,24689,"pgfrb_mouse","pgfra_mouse","pdgfdd-alpha-beta_mouse"
"1283",24696,24693,"pdgfd_mouse","pgfrb_mouse","pdgfdd-alpha-beta_mouse"
"1284",24697,24690,"pdgfd_mouse","pgfra_mouse","pdgfdd-alpha-beta_mouse"
"1285",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1286",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1287",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1288",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1289",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1290",24706,24703,"pgfrb_mouse","pdgfd_mouse","pdgfdd-beta_mouse"
"1291",24310,24308,"pfkam_mouse","pfkal_mouse","pfkm-pfkl3_mouse"
"1292",24310,24308,"pfkam_mouse","pfkal_mouse","pfkm-pfkl3_mouse"
"1293",24318,24316,"pfkam_mouse","pfkal_mouse","pfkm2-pfkl2_mouse"
"1294",24326,24324,"pfkam_mouse","pfkal_mouse","pfkm3-pfkl1_mouse"
"1295",24326,24324,"pfkam_mouse","pfkal_mouse","pfkm3-pfkl1_mouse"
"1296",24326,24324,"pfkam_mouse","pfkal_mouse","pfkm3-pfkl1_mouse"
"1297",18089,18087,"becn1_mouse","bakor_mouse","pik3c3-atg14_mouse"
"1298",18093,18090,"pk3c3_mouse","becn1_mouse","pik3c3-atg14_mouse"
"1299",18094,18086,"pk3c3_mouse","bakor_mouse","pik3c3-atg14_mouse"
"1300",18107,18104,"becn1_mouse","uvrag_mouse","pik3c3-uvrag_mouse"
"1301",18110,18106,"pk3c3_mouse","becn1_mouse","pik3c3-uvrag_mouse"
"1302",25410,25407,"p53657-2","beta-d-fructofuranose 1,6-bisphosphate","pkl_mouse"
"1303",25410,25407,"p53657-2","beta-d-fructofuranose 1,6-bisphosphate","pkl_mouse"
"1304",25410,25407,"p53657-2","beta-d-fructofuranose 1,6-bisphosphate","pkl_mouse"
"1305",25300,25297,"beta-d-fructofuranose 1,6-bisphosphate","p52480-1","pkm2-fructofuranose_mouse"
"1306",25419,25417,"beta-d-fructofuranose 1,6-bisphosphate","p53657-1","pkr_mouse"
"1307",22754,22752,"plk4_mouse","ce152_mouse","plk4_cep152_mouse"
"1308",23763,23761,"plk4_mouse","e9q4y4_mouse","plk4_cep192_mouse"
"1309",23763,23761,"plk4_mouse","e9q4y4_mouse","plk4_cep192_mouse"
"1310",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1311",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1312",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
"1313",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1314",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1315",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
"1316",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1317",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1318",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
"1319",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1320",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1321",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
"1322",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1323",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1324",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
"1325",24450,24446,"pri2_mouse","pri1_mouse","pol-prim_mouse"
"1326",24453,24448,"dpola_mouse","dpoa2_mouse","pol-prim_mouse"
"1327",24454,24451,"dpola_mouse","pri2_mouse","pol-prim_mouse"
